district,plot_number,geometry,lutheran_density,orthodox_density,total_density,estate_income,business_income,salary_pension_income,total_income,total_income_log
Anina,8,POINT (596075.2538995794 6731882.237460339),26.4547,2.1034,28.7106,1.0,0.0,0.0,1.0,0.0
Anina,8,POINT (596075.2538995794 6731882.237460339),26.4547,2.1034,28.7106,0.0,0.0,1.0,1.0,0.0
Anina,8,POINT (596075.2538995794 6731882.237460339),26.4547,2.1034,28.7106,0.0,0.0,1.0,1.0,0.0
Anina,8,POINT (596075.2538995794 6731882.237460339),26.4547,2.1034,28.7106,0.0,0.0,1.0,1.0,0.0
Anina,8,POINT (596075.2538995794 6731882.237460339),26.4547,2.1034,28.7106,0.0,0.0,1.0,1.0,0.0
Anina,8,POINT (596075.2538995794 6731882.237460339),26.4547,2.1034,28.7106,0.0,0.0,1.0,1.0,0.0
Anina,8,POINT (596075.2538995794 6731882.237460339),26.4547,2.1034,28.7106,0.0,0.0,1.0,1.0,0.0
Anina,8,POINT (596075.2538995794 6731882.237460339),26.4547,2.1034,28.7106,0.0,0.0,1.0,1.0,0.0
Anina,80,POINT (596113.8521823258 6731526.307336815),37.4662,2.7535,40.2198,,,,,
Anina,81,POINT (596094.3360468792 6731534.046332291),36.9884,2.9355,39.9239,,,,,
Anina,82,POINT (596074.1815604934 6731541.961432991),36.2743,3.052,39.3263,,,,,
Anina,83,POINT (596043.9177220216 6731551.773215272),36.3266,3.1175,39.4441,,,,,
Anina,84,POINT (596024.223810212 6731559.510604455),36.4458,3.3586,39.8083,,,,,
Anina,85,POINT (596003.129025185 6731567.866467417),37.6017,3.6386,41.2544,1.0,0.0,0.0,1.0,0.0
Anina,85,POINT (596003.129025185 6731567.866467417),37.6017,3.6386,41.2544,0.0,0.0,2.0,2.0,0.6931
Anina,85,POINT (596003.129025185 6731567.866467417),37.6017,3.6386,41.2544,0.0,0.0,1.0,1.0,0.0
Anina,86,POINT (595963.2825944807 6731581.739928638),42.0236,4.0903,46.1728,,,,,
Anina,87,POINT (595940.9146599362 6731590.592033288),42.0236,4.0903,46.1728,,,,,
Anina,88,POINT (595919.3783057687 6731595.29484345),43.3211,4.228,47.6408,,,,,
Anina,89,POINT (595890.9770687578 6731613.203128042),45.8617,4.5044,50.5023,,,,,
Anina,9,POINT (596101.8795728501 6731950.389188427),18.7751,1.624,20.52,2.0,0.0,1.0,3.0,1.0986
Anina,9,POINT (596101.8795728501 6731950.389188427),18.7751,1.624,20.52,0.0,0.0,1.0,1.0,0.0
Anina,9,POINT (596101.8795728501 6731950.389188427),18.7751,1.624,20.52,0.0,0.0,1.0,1.0,0.0
Anina,9,POINT (596101.8795728501 6731950.389188427),18.7751,1.624,20.52,0.0,0.0,1.0,1.0,0.0
Anina,9,POINT (596101.8795728501 6731950.389188427),18.7751,1.624,20.52,0.0,0.0,1.0,1.0,0.0
Anina,9,POINT (596101.8795728501 6731950.389188427),18.7751,1.624,20.52,0.0,0.0,1.0,1.0,0.0
Anina,90,POINT (595864.2155727594 6731627.51756163),45.5928,4.5996,50.4428,,,,,
Anina,91,POINT (595849.1105125854 6731612.92339313),49.9816,4.9172,55.217,,,,,
Anina,92,POINT (595835.7121724318 6731594.442378704),50.9991,4.9932,56.4184,,,,,
Anina,93,POINT (595860.4886904189 6731576.700701549),51.4912,4.8021,56.5535,,,,,
Anina,94,POINT (595874.1201917222 6731595.184258101),48.1485,4.7333,53.0987,,,,,
Anina,95,POINT (595905.2781202849 6731571.102937628),47.3338,4.5468,51.986,,,,,
Anina,96,POINT (595930.4683552796 6731563.694419151),44.9439,4.2824,49.2844,,,,,
Anina,97,POINT (595952.7955703019 6731554.724262414),42.0976,4.1032,46.2441,,,,,
Anina,98,POINT (595992.6974575697 6731540.62639981),36.2943,3.6159,39.9159,,,,,
Anina,99,POINT (596014.0542797982 6731532.229351535),35.5959,3.4003,38.9966,,,,,
P_Annan_kruunu,1,POINT (594061.0717374313 6732602.02643404),11.3949,1.8423,13.2373,20.0,0.0,10.0,30.0,3.4012
P_Annan_kruunu,1,POINT (594061.0717374313 6732602.02643404),11.3949,1.8423,13.2373,0.0,0.0,50.0,50.0,3.912
P_Annan_kruunu,1,POINT (594061.0717374313 6732602.02643404),11.3949,1.8423,13.2373,0.0,0.0,1.0,1.0,0.0
P_Annan_kruunu,1,POINT (594061.0717374313 6732602.02643404),11.3949,1.8423,13.2373,0.0,0.0,1.0,1.0,0.0
P_Annan_kruunu,1,POINT (594061.0717374313 6732602.02643404),11.3949,1.8423,13.2373,0.0,0.0,17.0,17.0,2.8332
P_Annan_kruunu,1,POINT (594061.0717374313 6732602.02643404),11.3949,1.8423,13.2373,0.0,0.0,2.0,2.0,0.6931
P_Annan_kruunu,1,POINT (594061.0717374313 6732602.02643404),11.3949,1.8423,13.2373,0.0,0.0,1.0,1.0,0.0
P_Annan_kruunu,1,POINT (594061.0717374313 6732602.02643404),11.3949,1.8423,13.2373,0.0,0.0,1.0,1.0,0.0
P_Annan_kruunu,2,POINT (594056.4899656726 6732652.502525561),11.8057,1.9454,13.7511,0.0,0.0,1.0,1.0,0.0
P_Annan_kruunu,2,POINT (594056.4899656726 6732652.502525561),11.8057,1.9454,13.7511,0.0,0.0,1.0,1.0,0.0
P_Annan_kruunu,2,POINT (594056.4899656726 6732652.502525561),11.8057,1.9454,13.7511,0.0,0.0,1.0,1.0,0.0
P_Annan_kruunu,2,POINT (594056.4899656726 6732652.502525561),11.8057,1.9454,13.7511,0.0,0.0,1.0,1.0,0.0
P_Annan_kruunu,2,POINT (594056.4899656726 6732652.502525561),11.8057,1.9454,13.7511,0.0,0.0,1.0,1.0,0.0
P_Annan_kruunu,2,POINT (594056.4899656726 6732652.502525561),11.8057,1.9454,13.7511,0.0,0.0,1.0,1.0,0.0
P_Annan_kruunu,2,POINT (594056.4899656726 6732652.502525561),11.8057,1.9454,13.7511,0.0,0.0,3.0,3.0,1.0986
P_Annan_kruunu,72,POINT (593943.7962618017 6732622.329992999),6.613,1.0996,7.7126,,,,,
P_Annan_kruunu,73,POINT (593969.6753743887 6732598.414538802),8.9525,1.4467,10.3992,,,,,
P_Annan_kruunu,74,POINT (593995.4983431704 6732574.103324573),9.2066,1.4669,10.6735,,,,,
P_Annan_kruunu,80,POINT (594191.2755715043 6732651.37946639),9.1216,1.5611,10.6827,2.0,0.0,0.0,2.0,0.6931
P_Annan_kruunu,80,POINT (594191.2755715043 6732651.37946639),9.1216,1.5611,10.6827,0.0,0.0,35.0,35.0,3.5553
P_Annan_kruunu,80,POINT (594191.2755715043 6732651.37946639),9.1216,1.5611,10.6827,0.0,3.0,0.0,3.0,1.0986
P_Annan_kruunu,80,POINT (594191.2755715043 6732651.37946639),9.1216,1.5611,10.6827,0.0,0.0,3.0,3.0,1.0986
P_Annan_kruunu,81,POINT (594133.9365057866 6732646.187753258),11.0908,1.8541,12.9449,4.0,40.0,0.0,44.0,3.7842
P_Annan_kruunu,81,POINT (594133.9365057866 6732646.187753258),11.0908,1.8541,12.9449,0.0,0.0,4.0,4.0,1.3863
P_Annan_kruunu,81,POINT (594133.9365057866 6732646.187753258),11.0908,1.8541,12.9449,0.0,0.0,1.0,1.0,0.0
P_Annan_kruunu,81,POINT (594133.9365057866 6732646.187753258),11.0908,1.8541,12.9449,0.0,0.0,5.0,5.0,1.6094
P_Annan_kruunu,81,POINT (594133.9365057866 6732646.187753258),11.0908,1.8541,12.9449,0.0,0.0,4.0,4.0,1.3863
P_Annan_kruunu,None,POINT (594180.1550065432 6732579.844542195),7.8194,1.2971,9.1164,,,,,
Pantsarlahti,1,POINT (595468.4188290717 6731658.589805678),13.6901,0.5118,14.2754,,,,,
Pantsarlahti,10,POINT (595516.7764657439 6731561.227823614),13.753,0.173,14.063,,,,,
Pantsarlahti,100,POINT (595771.8417832961 6731334.39387357),42.1804,0.2521,42.4325,2.0,0.0,0.0,2.0,0.6931
Pantsarlahti,100,POINT (595771.8417832961 6731334.39387357),42.1804,0.2521,42.4325,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,100,POINT (595771.8417832961 6731334.39387357),42.1804,0.2521,42.4325,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,100,POINT (595771.8417832961 6731334.39387357),42.1804,0.2521,42.4325,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,100,POINT (595771.8417832961 6731334.39387357),42.1804,0.2521,42.4325,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,100,POINT (595771.8417832961 6731334.39387357),42.1804,0.2521,42.4325,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,100,POINT (595771.8417832961 6731334.39387357),42.1804,0.2521,42.4325,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,101,POINT (595759.706550913 6731317.803960804),41.093,0.4055,41.4985,,,,,
Pantsarlahti,102,POINT (595737.0229341915 6731290.424223932),38.2631,0.581,38.8441,,,,,
Pantsarlahti,103,POINT (595724.7867704547 6731273.593838713),38.2631,0.581,38.8441,,,,,
Pantsarlahti,104,POINT (595711.3891302902 6731255.527687592),34.3609,0.7303,35.0913,,,,,
Pantsarlahti,11,POINT (595478.726198939 6731589.053892341),13.0663,0.0476,13.1463,,,,,
Pantsarlahti,12,POINT (595439.0318682583 6731618.097862245),12.3526,0.0168,12.3694,,,,,
Pantsarlahti,13,POINT (595400.140781278 6731563.559546069),20.8089,0.0,20.8089,,,,,
Pantsarlahti,14,POINT (595439.6799907862 6731534.892884089),22.5665,0.0,22.5665,,,,,
Pantsarlahti,15,POINT (595477.6447598275 6731506.891955005),21.0858,0.0,21.0858,,,,,
Pantsarlahti,16,POINT (595530.3603691716 6731467.719014456),24.3497,0.0347,24.3844,,,,,
Pantsarlahti,17,POINT (595568.5925957153 6731440.127171817),32.2799,0.1999,32.4799,,,,,
Pantsarlahti,18,POINT (595608.0126913807 6731411.88577229),40.4051,0.3518,40.7569,,,,,
Pantsarlahti,19,POINT (595577.725315475 6731370.172378185),39.6159,0.4645,40.0804,3.0,0.0,0.0,3.0,1.0986
Pantsarlahti,19,POINT (595577.725315475 6731370.172378185),39.6159,0.4645,40.0804,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,19,POINT (595577.725315475 6731370.172378185),39.6159,0.4645,40.0804,0.0,0.0,4.0,4.0,1.3863
Pantsarlahti,19,POINT (595577.725315475 6731370.172378185),39.6159,0.4645,40.0804,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,2,POINT (595507.9757651691 6731629.838913468),14.576,0.3104,15.0422,,,,,
Pantsarlahti,20,POINT (595538.3495442608 6731398.38521104),32.4766,0.214,32.6906,,,,,
Pantsarlahti,21,POINT (595500.0328857769 6731425.931896526),29.0367,0.0571,29.0939,,,,,
Pantsarlahti,22,POINT (595447.5800273381 6731464.93722739),29.8155,0.0001,29.8157,,,,,
Pantsarlahti,23,POINT (595409.4326472455 6731492.579044121),31.518,0.0,31.518,,,,,
Pantsarlahti,24,POINT (595369.6810016586 6731521.181891468),26.3206,0.0,26.3206,,,,,
Pantsarlahti,25,POINT (595329.9672362908 6731465.651515724),36.2326,0.0,36.2326,,,,,
Pantsarlahti,26,POINT (595369.6428906713 6731437.093891407),38.8847,0.0044,38.889,,,,,
Pantsarlahti,27,POINT (595407.7444590107 6731409.51594665),39.9328,0.021,39.9539,1.0,3.0,0.0,4.0,1.3863
Pantsarlahti,27,POINT (595407.7444590107 6731409.51594665),39.9328,0.021,39.9539,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,27,POINT (595407.7444590107 6731409.51594665),39.9328,0.021,39.9539,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,28,POINT (595460.5177663838 6731370.460501757),38.1768,0.1179,38.2946,,,,,
Pantsarlahti,29,POINT (595498.2203927954 6731343.174715776),40.5023,0.5382,41.0405,,,,,
Pantsarlahti,3,POINT (595546.4850308745 6731601.831170312),18.2722,0.5837,19.1977,,,,,
Pantsarlahti,30,POINT (595537.1142013138 6731315.170450251),41.8971,0.7635,42.6606,,,,,
Pantsarlahti,31,POINT (595508.0261101731 6731275.473822016),41.3077,0.7673,42.075,,,,,
Pantsarlahti,32,POINT (595469.3537113592 6731303.524531621),40.8719,0.5477,41.4196,,,,,
Pantsarlahti,33,POINT (595431.7619949095 6731330.804441324),41.5972,0.2187,41.8159,,,,,
Pantsarlahti,34,POINT (595378.6468845138 6731368.952860725),42.1762,0.0565,42.2328,2.0,5.0,0.0,7.0,1.9459
Pantsarlahti,34,POINT (595378.6468845138 6731368.952860725),42.1762,0.0565,42.2328,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,34,POINT (595378.6468845138 6731368.952860725),42.1762,0.0565,42.2328,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,34,POINT (595378.6468845138 6731368.952860725),42.1762,0.0565,42.2328,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,35,POINT (595340.6815600449 6731396.405594575),41.0237,0.0119,41.0357,4.0,0.0,0.0,4.0,1.3863
Pantsarlahti,35,POINT (595340.6815600449 6731396.405594575),41.0237,0.0119,41.0357,0.0,0.0,3.0,3.0,1.0986
Pantsarlahti,35,POINT (595340.6815600449 6731396.405594575),41.0237,0.0119,41.0357,0.0,0.0,5.0,5.0,1.6094
Pantsarlahti,35,POINT (595340.6815600449 6731396.405594575),41.0237,0.0119,41.0357,0.0,0.0,6.0,6.0,1.7918
Pantsarlahti,35,POINT (595340.6815600449 6731396.405594575),41.0237,0.0119,41.0357,0.0,0.0,2.0,2.0,0.6931
Pantsarlahti,35,POINT (595340.6815600449 6731396.405594575),41.0237,0.0119,41.0357,0.0,0.0,2.0,2.0,0.6931
Pantsarlahti,35,POINT (595340.6815600449 6731396.405594575),41.0237,0.0119,41.0357,0.0,0.0,2.0,2.0,0.6931
Pantsarlahti,35,POINT (595340.6815600449 6731396.405594575),41.0237,0.0119,41.0357,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,35,POINT (595340.6815600449 6731396.405594575),41.0237,0.0119,41.0357,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,35,POINT (595340.6815600449 6731396.405594575),41.0237,0.0119,41.0357,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,36,POINT (595300.5265280091 6731425.271610819),36.1888,0.0,36.1888,2.0,0.0,2.0,4.0,1.3863
Pantsarlahti,36,POINT (595300.5265280091 6731425.271610819),36.1888,0.0,36.1888,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,36,POINT (595300.5265280091 6731425.271610819),36.1888,0.0,36.1888,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,36,POINT (595300.5265280091 6731425.271610819),36.1888,0.0,36.1888,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,36,POINT (595300.5265280091 6731425.271610819),36.1888,0.0,36.1888,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,36,POINT (595300.5265280091 6731425.271610819),36.1888,0.0,36.1888,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,36,POINT (595300.5265280091 6731425.271610819),36.1888,0.0,36.1888,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,36,POINT (595300.5265280091 6731425.271610819),36.1888,0.0,36.1888,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,36,POINT (595300.5265280091 6731425.271610819),36.1888,0.0,36.1888,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,36,POINT (595300.5265280091 6731425.271610819),36.1888,0.0,36.1888,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,36,POINT (595300.5265280091 6731425.271610819),36.1888,0.0,36.1888,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,36,POINT (595300.5265280091 6731425.271610819),36.1888,0.0,36.1888,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,36,POINT (595300.5265280091 6731425.271610819),36.1888,0.0,36.1888,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,37,POINT (595230.6552315368 6731341.691244705),20.7838,0.001,20.7848,3.0,0.0,0.0,3.0,1.0986
Pantsarlahti,37,POINT (595230.6552315368 6731341.691244705),20.7838,0.001,20.7848,0.0,0.0,2.0,2.0,0.6931
Pantsarlahti,37,POINT (595230.6552315368 6731341.691244705),20.7838,0.001,20.7848,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,37,POINT (595230.6552315368 6731341.691244705),20.7838,0.001,20.7848,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,37,POINT (595230.6552315368 6731341.691244705),20.7838,0.001,20.7848,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,37,POINT (595230.6552315368 6731341.691244705),20.7838,0.001,20.7848,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,37,POINT (595230.6552315368 6731341.691244705),20.7838,0.001,20.7848,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,37,POINT (595230.6552315368 6731341.691244705),20.7838,0.001,20.7848,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,37,POINT (595230.6552315368 6731341.691244705),20.7838,0.001,20.7848,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,38,POINT (595214.3779600631 6731318.224889354),14.1266,0.0,14.1266,2.0,0.0,0.0,2.0,0.6931
Pantsarlahti,39,POINT (595240.8785335717 6731299.62240555),23.9321,0.0159,23.948,2.0,0.0,1.0,3.0,1.0986
Pantsarlahti,39,POINT (595240.8785335717 6731299.62240555),23.9321,0.0159,23.948,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,39,POINT (595240.8785335717 6731299.62240555),23.9321,0.0159,23.948,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,39,POINT (595240.8785335717 6731299.62240555),23.9321,0.0159,23.948,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,39,POINT (595240.8785335717 6731299.62240555),23.9321,0.0159,23.948,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,39,POINT (595240.8785335717 6731299.62240555),23.9321,0.0159,23.948,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,4,POINT (595599.6717884071 6731563.171149501),23.8707,0.7505,25.0082,,,,,
Pantsarlahti,40,POINT (595257.152999975 6731323.080563041),26.2429,0.0085,26.2514,1.0,0.0,1.0,2.0,0.6931
Pantsarlahti,40,POINT (595257.152999975 6731323.080563041),26.2429,0.0085,26.2514,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,40,POINT (595257.152999975 6731323.080563041),26.2429,0.0085,26.2514,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,40,POINT (595257.152999975 6731323.080563041),26.2429,0.0085,26.2514,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,41,POINT (595294.7584025944 6731296.23091702),33.1049,0.0503,33.1552,2.0,0.0,5.0,7.0,1.9459
Pantsarlahti,41,POINT (595294.7584025944 6731296.23091702),33.1049,0.0503,33.1552,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,41,POINT (595294.7584025944 6731296.23091702),33.1049,0.0503,33.1552,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,41,POINT (595294.7584025944 6731296.23091702),33.1049,0.0503,33.1552,0.0,0.0,3.0,3.0,1.0986
Pantsarlahti,41,POINT (595294.7584025944 6731296.23091702),33.1049,0.0503,33.1552,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,41,POINT (595294.7584025944 6731296.23091702),33.1049,0.0503,33.1552,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,42,POINT (595278.2491847535 6731273.186776724),25.804,0.042,25.846,2.0,0.0,0.0,2.0,0.6931
Pantsarlahti,42,POINT (595278.2491847535 6731273.186776724),25.804,0.042,25.846,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,42,POINT (595278.2491847535 6731273.186776724),25.804,0.042,25.846,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,42,POINT (595278.2491847535 6731273.186776724),25.804,0.042,25.846,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,42,POINT (595278.2491847535 6731273.186776724),25.804,0.042,25.846,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,42,POINT (595278.2491847535 6731273.186776724),25.804,0.042,25.846,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,42,POINT (595278.2491847535 6731273.186776724),25.804,0.042,25.846,0.0,0.0,2.0,2.0,0.6931
Pantsarlahti,43,POINT (595304.0974209475 6731254.757947378),26.4926,0.0799,26.5724,2.0,0.0,0.0,2.0,0.6931
Pantsarlahti,43,POINT (595304.0974209475 6731254.757947378),26.4926,0.0799,26.5724,0.0,1.0,0.0,1.0,0.0
Pantsarlahti,43,POINT (595304.0974209475 6731254.757947378),26.4926,0.0799,26.5724,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,43,POINT (595304.0974209475 6731254.757947378),26.4926,0.0799,26.5724,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,43,POINT (595304.0974209475 6731254.757947378),26.4926,0.0799,26.5724,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,43,POINT (595304.0974209475 6731254.757947378),26.4926,0.0799,26.5724,0.0,0.0,2.0,2.0,0.6931
Pantsarlahti,43,POINT (595304.0974209475 6731254.757947378),26.4926,0.0799,26.5724,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,43,POINT (595304.0974209475 6731254.757947378),26.4926,0.0799,26.5724,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,44,POINT (595320.7069236969 6731277.679737925),33.1482,0.0924,33.2406,1.0,0.0,7.0,8.0,2.0794
Pantsarlahti,44,POINT (595320.7069236969 6731277.679737925),33.1482,0.0924,33.2406,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,45,POINT (595362.8614005131 6731248.279613927),32.1825,0.1471,32.3296,1.0,0.0,1.0,2.0,0.6931
Pantsarlahti,45,POINT (595362.8614005131 6731248.279613927),32.1825,0.1471,32.3296,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,45,POINT (595362.8614005131 6731248.279613927),32.1825,0.1471,32.3296,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,45,POINT (595362.8614005131 6731248.279613927),32.1825,0.1471,32.3296,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,46,POINT (595346.4960915452 6731225.34662493),29.1589,0.1685,29.3274,2.0,0.0,0.0,2.0,0.6931
Pantsarlahti,46,POINT (595346.4960915452 6731225.34662493),29.1589,0.1685,29.3274,0.0,0.0,2.0,2.0,0.6931
Pantsarlahti,46,POINT (595346.4960915452 6731225.34662493),29.1589,0.1685,29.3274,0.0,0.0,2.0,2.0,0.6931
Pantsarlahti,46,POINT (595346.4960915452 6731225.34662493),29.1589,0.1685,29.3274,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,47,POINT (595374.8648341589 6731205.183252847),28.4375,0.2468,28.6842,1.0,0.0,1.0,2.0,0.6931
Pantsarlahti,47,POINT (595374.8648341589 6731205.183252847),28.4375,0.2468,28.6842,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,47,POINT (595374.8648341589 6731205.183252847),28.4375,0.2468,28.6842,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,47,POINT (595374.8648341589 6731205.183252847),28.4375,0.2468,28.6842,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,47,POINT (595374.8648341589 6731205.183252847),28.4375,0.2468,28.6842,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,47,POINT (595374.8648341589 6731205.183252847),28.4375,0.2468,28.6842,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,48,POINT (595391.1518504536 6731228.196860931),33.5163,0.3452,33.8615,2.0,0.0,0.0,2.0,0.6931
Pantsarlahti,48,POINT (595391.1518504536 6731228.196860931),33.5163,0.3452,33.8615,0.0,2.0,0.0,2.0,0.6931
Pantsarlahti,48,POINT (595391.1518504536 6731228.196860931),33.5163,0.3452,33.8615,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,48,POINT (595391.1518504536 6731228.196860931),33.5163,0.3452,33.8615,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,48,POINT (595391.1518504536 6731228.196860931),33.5163,0.3452,33.8615,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,48,POINT (595391.1518504536 6731228.196860931),33.5163,0.3452,33.8615,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,48,POINT (595391.1518504536 6731228.196860931),33.5163,0.3452,33.8615,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,48,POINT (595391.1518504536 6731228.196860931),33.5163,0.3452,33.8615,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,48,POINT (595391.1518504536 6731228.196860931),33.5163,0.3452,33.8615,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,48,POINT (595391.1518504536 6731228.196860931),33.5163,0.3452,33.8615,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,49,POINT (595430.9069390602 6731199.994276507),32.4958,0.491,32.9868,2.0,0.0,2.0,4.0,1.3863
Pantsarlahti,49,POINT (595430.9069390602 6731199.994276507),32.4958,0.491,32.9868,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,49,POINT (595430.9069390602 6731199.994276507),32.4958,0.491,32.9868,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,49,POINT (595430.9069390602 6731199.994276507),32.4958,0.491,32.9868,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,5,POINT (595637.7645273525 6731535.366844468),29.6626,0.8938,30.9025,,,,,
Pantsarlahti,50,POINT (595414.58642187 6731176.981375854),27.2179,0.3459,27.5638,1.0,0.0,1.0,2.0,0.6931
Pantsarlahti,50,POINT (595414.58642187 6731176.981375854),27.2179,0.3459,27.5638,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,50,POINT (595414.58642187 6731176.981375854),27.2179,0.3459,27.5638,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,50,POINT (595414.58642187 6731176.981375854),27.2179,0.3459,27.5638,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,50,POINT (595414.58642187 6731176.981375854),27.2179,0.3459,27.5638,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,50,POINT (595414.58642187 6731176.981375854),27.2179,0.3459,27.5638,0.0,0.0,2.0,2.0,0.6931
Pantsarlahti,50,POINT (595414.58642187 6731176.981375854),27.2179,0.3459,27.5638,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,51,POINT (595442.0276836513 6731156.980360334),27.5865,0.5533,28.1398,1.0,0.0,2.0,3.0,1.0986
Pantsarlahti,51,POINT (595442.0276836513 6731156.980360334),27.5865,0.5533,28.1398,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,51,POINT (595442.0276836513 6731156.980360334),27.5865,0.5533,28.1398,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,51,POINT (595442.0276836513 6731156.980360334),27.5865,0.5533,28.1398,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,51,POINT (595442.0276836513 6731156.980360334),27.5865,0.5533,28.1398,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,52,POINT (595458.6963641746 6731179.96365799),30.7852,0.608,31.3932,1.0,0.0,0.0,1.0,0.0
Pantsarlahti,52,POINT (595458.6963641746 6731179.96365799),30.7852,0.608,31.3932,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,52,POINT (595458.6963641746 6731179.96365799),30.7852,0.608,31.3932,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,52,POINT (595458.6963641746 6731179.96365799),30.7852,0.608,31.3932,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,52,POINT (595458.6963641746 6731179.96365799),30.7852,0.608,31.3932,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,52,POINT (595458.6963641746 6731179.96365799),30.7852,0.608,31.3932,0.0,0.0,1.0,1.0,0.0
Pantsarlahti,52,POINT (595458.6963641746 6731179.96365799),30.7852,0.608,31.3932,0.0,0.0,1.0,1.0,0.0
