,district,plot_number,estate_income,business_income,salary_pension_income
2132,Papula,"8,9,10",0.0,0.0,1.0
2133,Papula,"8,9,10",0.0,0.0,1.0
2134,Papula,"8,9,10",0.0,0.0,1.0
2135,Papula,"8,9,10",0.0,0.0,1.0
2136,Papula,"8,9,10",0.0,0.0,1.0
2137,Papula,"8,9,10",0.0,0.0,1.0
2138,Papula,"8,9,10",0.0,0.0,1.0
2139,Papula,"8,9,10",0.0,0.0,1.0
2140,Papula,"8,9,10",0.0,0.0,4.0
2141,Papula,"13,33",3.0,0.0,5.0
2142,Papula,"13,33",0.0,0.0,4.0
2143,Papula,"13,33",0.0,0.0,1.0
2144,Papula,15,2.0,0.0,0.0
2145,Papula,18,1.0,0.0,0.0
2146,Papula,18,0.0,0.0,4.0
2147,Papula,18,0.0,0.0,4.0
2148,Papula,19,2.0,0.0,4.0
2149,Papula,19,0.0,0.0,4.0
2150,Papula,"16,20,21,27,28,29",16.0,30.0,0.0
2151,Papula,"16,20,21,27,28,29",0.0,0.0,5.0
2152,Papula,"16,20,21,27,28,29",0.0,0.0,3.0
2153,Papula,"16,20,21,27,28,29",0.0,0.0,1.0
2154,Papula,"16,20,21,27,28,29",0.0,0.0,1.0
2155,Papula,"16,20,21,27,28,29",0.0,0.0,1.0
2156,Papula,"16,20,21,27,28,29",0.0,0.0,1.0
2157,Papula,"16,20,21,27,28,29",0.0,0.0,1.0
2158,Papula,"16,20,21,27,28,29",0.0,0.0,1.0
2159,Papula,"16,20,21,27,28,29",0.0,0.0,1.0
2160,Papula,22,1.0,0.0,0.0
2161,Papula,"23,24,30,31",4.0,0.0,0.0
2162,Papula,"23,24,30,31",0.0,0.0,1.0
2163,Papula,"25,26",3.0,0.0,0.0
2164,Papula,"25,26",0.0,0.0,1.0
2165,Papula,32,1.0,0.0,2.0
2166,Papula,32,0.0,0.0,4.0
2167,Papula,32,0.0,0.0,2.0
2168,Papula,32,0.0,0.0,1.0
2169,Papula,"33,34",4.0,0.0,0.0
2170,Papula,"33,34",0.0,0.0,1.0
2171,Papula,"33,34",0.0,0.0,1.0
2172,Papula,"56,57",8.0,0.0,0.0
2173,Papula,"56,57",0.0,0.0,1.0
2174,Papula,"56,57",8.0,0.0,0.0
2175,Pantsarlahti,19,3.0,0.0,0.0
2176,Pantsarlahti,19,0.0,0.0,1.0
2177,Pantsarlahti,19,0.0,0.0,4.0
2178,Pantsarlahti,19,0.0,0.0,1.0
2179,Pantsarlahti,"25,26",15.0,0.0,0.0
2180,Pantsarlahti,"25,26",0.0,0.0,2.0
2181,Pantsarlahti,"25,26",0.0,0.0,1.0
2182,Pantsarlahti,"25,26",0.0,1.0,0.0
2183,Pantsarlahti,"25,26",0.0,1.0,0.0
2184,Pantsarlahti,"25,26",0.0,0.0,1.0
2185,Pantsarlahti,"25,26",0.0,1.0,0.0
2186,Pantsarlahti,"25,26",0.0,0.0,1.0
2187,Pantsarlahti,"25,26",0.0,0.0,1.0
2188,Pantsarlahti,"25,26",0.0,0.0,1.0
2189,Pantsarlahti,"25,26",0.0,0.0,1.0
2190,Pantsarlahti,"25,26",0.0,0.0,1.0
2191,Pantsarlahti,"25,26",0.0,0.0,1.0
2192,Pantsarlahti,"25,26",0.0,0.0,1.0
2193,Pantsarlahti,"25,26",0.0,0.0,1.0
2194,Pantsarlahti,"25,26",0.0,0.0,1.0
2195,Pantsarlahti,"25,26",0.0,0.0,1.0
2196,Pantsarlahti,"25,26",0.0,0.0,1.0
2197,Pantsarlahti,"25,26",0.0,0.0,1.0
2198,Pantsarlahti,"25,26",0.0,0.0,1.0
2199,Pantsarlahti,"25,26",0.0,0.0,1.0
2200,Pantsarlahti,"25,26",0.0,0.0,1.0
2201,Pantsarlahti,"25,26",0.0,0.0,1.0
2202,Pantsarlahti,"25,26",0.0,0.0,1.0
2203,Pantsarlahti,"25,26",0.0,0.0,1.0
2204,Pantsarlahti,"25,26",0.0,0.0,1.0
2205,Pantsarlahti,"25,26",0.0,0.0,1.0
2206,Pantsarlahti,"25,26",0.0,0.0,1.0
2207,Pantsarlahti,"25,26",0.0,0.0,1.0
2208,Pantsarlahti,"25,26",0.0,0.0,1.0
2209,Pantsarlahti,"25,26",0.0,0.0,1.0
2210,Pantsarlahti,"25,26",0.0,0.0,1.0
2211,Pantsarlahti,"25,26",0.0,0.0,1.0
2212,Pantsarlahti,"25,26",0.0,0.0,1.0
2213,Pantsarlahti,"25,26",0.0,0.0,1.0
2214,Pantsarlahti,"25,26",0.0,0.0,1.0
2215,Pantsarlahti,"25,26",0.0,0.0,1.0
2216,Pantsarlahti,"25,26",0.0,0.0,1.0
2217,Pantsarlahti,"25,26",0.0,0.0,1.0
2218,Pantsarlahti,"25,26",0.0,0.0,1.0
2219,Pantsarlahti,"25,26",0.0,0.0,1.0
2220,Pantsarlahti,"25,26",0.0,0.0,1.0
2221,Pantsarlahti,"25,26",0.0,0.0,1.0
2222,Pantsarlahti,"25,26",0.0,0.0,1.0
2223,Pantsarlahti,27,1.0,3.0,0.0
2224,Pantsarlahti,34,2.0,5.0,0.0
2225,Pantsarlahti,34,0.0,0.0,1.0
2226,Pantsarlahti,34,0.0,0.0,1.0
2227,Pantsarlahti,34,0.0,0.0,1.0
2228,Pantsarlahti,35,4.0,0.0,0.0
2229,Pantsarlahti,35,0.0,0.0,3.0
2230,Pantsarlahti,35,0.0,0.0,5.0
2231,Pantsarlahti,35,0.0,0.0,6.0
2232,Pantsarlahti,35,0.0,0.0,2.0
2233,Pantsarlahti,35,0.0,0.0,2.0
2234,Pantsarlahti,35,0.0,0.0,2.0
2235,Pantsarlahti,35,0.0,0.0,1.0
2236,Pantsarlahti,36,2.0,0.0,2.0
2237,Pantsarlahti,36,0.0,0.0,1.0
2238,Pantsarlahti,36,0.0,0.0,1.0
2239,Pantsarlahti,36,0.0,0.0,1.0
2240,Pantsarlahti,36,0.0,0.0,1.0
2241,Pantsarlahti,36,0.0,0.0,1.0
2242,Pantsarlahti,36,0.0,0.0,1.0
2243,Pantsarlahti,36,0.0,0.0,1.0
2244,Pantsarlahti,36,0.0,0.0,1.0
2245,Pantsarlahti,36,0.0,0.0,1.0
2246,Pantsarlahti,37,3.0,0.0,0.0
2247,Pantsarlahti,37,0.0,0.0,2.0
2248,Pantsarlahti,37,0.0,0.0,1.0
2249,Pantsarlahti,37,0.0,0.0,1.0
2250,Pantsarlahti,37,0.0,0.0,1.0
2251,Pantsarlahti,37,0.0,0.0,1.0
2252,Pantsarlahti,37,0.0,0.0,1.0
2253,Pantsarlahti,37,0.0,0.0,1.0
2254,Pantsarlahti,37,0.0,0.0,1.0
2255,Pantsarlahti,38,2.0,0.0,0.0
2256,Pantsarlahti,39,2.0,0.0,1.0
2257,Pantsarlahti,39,0.0,0.0,1.0
2258,Pantsarlahti,39,0.0,0.0,1.0
2259,Pantsarlahti,40,1.0,0.0,1.0
2260,Pantsarlahti,40,0.0,0.0,1.0
2261,Pantsarlahti,41,2.0,0.0,5.0
2262,Pantsarlahti,41,0.0,0.0,1.0
2263,Pantsarlahti,41,0.0,0.0,1.0
2264,Pantsarlahti,41,0.0,0.0,3.0
2265,Pantsarlahti,42,2.0,0.0,0.0
2266,Pantsarlahti,42,0.0,0.0,1.0
2267,Pantsarlahti,42,0.0,0.0,1.0
2268,Pantsarlahti,42,0.0,0.0,1.0
2269,Pantsarlahti,42,0.0,0.0,1.0
2270,Pantsarlahti,42,0.0,0.0,1.0
2271,Pantsarlahti,42,0.0,0.0,2.0
2272,Pantsarlahti,43,2.0,0.0,0.0
2273,Pantsarlahti,43,0.0,1.0,0.0
2274,Pantsarlahti,43,0.0,0.0,1.0
2275,Pantsarlahti,43,0.0,0.0,1.0
2276,Pantsarlahti,43,0.0,0.0,1.0
2277,Pantsarlahti,44,1.0,0.0,7.0
2278,Pantsarlahti,44,0.0,0.0,1.0
2279,Pantsarlahti,45,1.0,0.0,1.0
2280,Pantsarlahti,45,0.0,0.0,1.0
2281,Pantsarlahti,45,0.0,0.0,1.0
2282,Pantsarlahti,46,2.0,0.0,0.0
2283,Pantsarlahti,46,0.0,0.0,2.0
2284,Pantsarlahti,46,0.0,0.0,2.0
2285,Pantsarlahti,46,0.0,0.0,1.0
2286,Pantsarlahti,47,1.0,0.0,1.0
2287,Pantsarlahti,47,0.0,0.0,1.0
2288,Pantsarlahti,47,0.0,0.0,1.0
2289,Pantsarlahti,47,0.0,0.0,1.0
2290,Pantsarlahti,48,2.0,0.0,0.0
2291,Pantsarlahti,48,0.0,2.0,0.0
2292,Pantsarlahti,48,0.0,0.0,1.0
2293,Pantsarlahti,48,0.0,0.0,1.0
2294,Pantsarlahti,48,0.0,0.0,1.0
2295,Pantsarlahti,48,0.0,0.0,1.0
2296,Pantsarlahti,49,2.0,0.0,2.0
2297,Pantsarlahti,49,0.0,0.0,1.0
2298,Pantsarlahti,49,0.0,0.0,1.0
2299,Pantsarlahti,49,0.0,0.0,1.0
2300,Pantsarlahti,50,1.0,0.0,1.0
2301,Pantsarlahti,50,0.0,0.0,1.0
2302,Pantsarlahti,50,0.0,0.0,1.0
2303,Pantsarlahti,50,0.0,0.0,1.0
2304,Pantsarlahti,50,0.0,0.0,1.0
2305,Pantsarlahti,50,0.0,0.0,2.0
2306,Pantsarlahti,51,1.0,0.0,2.0
2307,Pantsarlahti,52,1.0,0.0,0.0
2308,Pantsarlahti,52,0.0,0.0,1.0
2309,Pantsarlahti,52,0.0,0.0,1.0
2310,Pantsarlahti,52,0.0,0.0,1.0
2311,Pantsarlahti,52,0.0,0.0,1.0
2312,Pantsarlahti,52,0.0,0.0,1.0
2313,Pantsarlahti,53,0.0,0.0,1.0
2314,Pantsarlahti,53,1.0,0.0,0.0
2315,Pantsarlahti,53,0.0,0.0,1.0
2316,Pantsarlahti,54,1.0,0.0,0.0
2317,Pantsarlahti,56,1.0,0.0,0.0
2318,Pantsarlahti,56,0.0,0.0,1.0
2319,Pantsarlahti,57,2.0,0.0,0.0
2320,Pantsarlahti,57,0.0,0.0,1.0
2321,Pantsarlahti,58,1.0,0.0,0.0
2322,Pantsarlahti,58,0.0,0.0,1.0
2323,Pantsarlahti,58,0.0,0.0,1.0
2324,Pantsarlahti,58,0.0,0.0,1.0
2325,Pantsarlahti,58,0.0,0.0,1.0
2326,Pantsarlahti,59,3.0,0.0,0.0
2327,Pantsarlahti,59,0.0,0.0,1.0
2328,Pantsarlahti,59,0.0,0.0,1.0
2329,Pantsarlahti,59,0.0,0.0,1.0
2330,Pantsarlahti,60,1.0,0.0,1.0
2331,Pantsarlahti,60,0.0,0.0,1.0
2332,Pantsarlahti,60,0.0,0.0,1.0
2333,Pantsarlahti,60,0.0,0.0,1.0
2334,Pantsarlahti,60,0.0,0.0,1.0
2335,Pantsarlahti,60,0.0,0.0,1.0
2336,Pantsarlahti,60,0.0,0.0,1.0
2337,Pantsarlahti,60,0.0,0.0,1.0
2338,Pantsarlahti,61,1.0,0.0,2.0
2339,Pantsarlahti,61,0.0,0.0,1.0
2340,Pantsarlahti,61,0.0,0.0,1.0
2341,Pantsarlahti,61,0.0,0.0,1.0
2342,Pantsarlahti,61,0.0,0.0,1.0
2343,Pantsarlahti,61,0.0,0.0,1.0
2344,Pantsarlahti,61,0.0,0.0,1.0
2345,Pantsarlahti,62,1.0,0.0,2.0
2346,Pantsarlahti,62,0.0,0.0,1.0
2347,Pantsarlahti,"63,64",3.0,0.0,1.0
2348,Pantsarlahti,"63,64",0.0,0.0,1.0
2349,Pantsarlahti,"63,64",0.0,0.0,1.0
2350,Pantsarlahti,"63,64",0.0,0.0,1.0
2351,Pantsarlahti,"63,64",0.0,0.0,1.0
2352,Pantsarlahti,"63,64",0.0,0.0,1.0
2353,Pantsarlahti,65,1.0,3.0,0.0
2354,Pantsarlahti,65,0.0,0.0,1.0
2355,Pantsarlahti,65,0.0,0.0,1.0
2356,Pantsarlahti,66,1.0,0.0,1.0
2357,Pantsarlahti,66,0.0,0.0,1.0
2358,Pantsarlahti,66,0.0,0.0,1.0
2359,Pantsarlahti,66,0.0,0.0,1.0
2360,Pantsarlahti,67,2.0,0.0,0.0
2361,Pantsarlahti,67,0.0,0.0,1.0
2362,Pantsarlahti,67,0.0,0.0,1.0
2363,Pantsarlahti,67,0.0,0.0,1.0
2364,Pantsarlahti,67,0.0,0.0,1.0
2365,Pantsarlahti,67,0.0,0.0,1.0
2366,Pantsarlahti,68,2.0,0.0,0.0
2367,Pantsarlahti,68,0.0,0.0,4.0
2368,Pantsarlahti,68,0.0,0.0,1.0
2369,Pantsarlahti,68,0.0,0.0,1.0
2370,Pantsarlahti,68,0.0,0.0,1.0
2371,Pantsarlahti,69,1.0,0.0,1.0
2372,Pantsarlahti,69,0.0,0.0,1.0
2373,Pantsarlahti,69,0.0,0.0,1.0
2374,Pantsarlahti,70,2.0,0.0,3.0
2375,Pantsarlahti,70,0.0,0.0,1.0
2376,Pantsarlahti,71,1.0,0.0,1.0
2377,Pantsarlahti,71,0.0,0.0,1.0
2378,Pantsarlahti,71,0.0,0.0,1.0
2379,Pantsarlahti,71,0.0,0.0,1.0
2380,Pantsarlahti,71,0.0,0.0,1.0
2381,Pantsarlahti,71,0.0,0.0,1.0
2382,Pantsarlahti,71,0.0,0.0,1.0
2383,Pantsarlahti,72,2.0,0.0,1.0
2384,Pantsarlahti,72,0.0,0.0,2.0
2385,Pantsarlahti,72,0.0,0.0,1.0
2386,Pantsarlahti,72,0.0,0.0,1.0
2387,Pantsarlahti,72,0.0,0.0,1.0
2388,Pantsarlahti,73,2.0,0.0,0.0
2389,Pantsarlahti,73,0.0,0.0,1.0
2390,Pantsarlahti,73,0.0,0.0,1.0
2391,Pantsarlahti,74,2.0,0.0,1.0
2392,Pantsarlahti,74,0.0,0.0,1.0
2393,Pantsarlahti,74,0.0,0.0,1.0
2394,Pantsarlahti,74,0.0,0.0,1.0
2395,Pantsarlahti,74,0.0,0.0,1.0
2396,Pantsarlahti,74,0.0,0.0,1.0
2397,Pantsarlahti,74,0.0,0.0,1.0
2398,Pantsarlahti,75,1.0,0.0,1.0
2399,Pantsarlahti,75,0.0,0.0,1.0
2400,Pantsarlahti,75,0.0,0.0,1.0
2401,Pantsarlahti,75,0.0,0.0,1.0
2402,Pantsarlahti,75,0.0,0.0,1.0
2403,Pantsarlahti,76,1.0,0.0,1.0
2404,Pantsarlahti,76,0.0,0.0,1.0
2405,Pantsarlahti,77,2.0,0.0,0.0
2406,Pantsarlahti,77,0.0,0.0,3.0
2407,Pantsarlahti,78,1.0,0.0,0.0
2408,Pantsarlahti,78,0.0,0.0,1.0
2409,Pantsarlahti,78,0.0,0.0,1.0
2410,Pantsarlahti,78,0.0,0.0,1.0
2411,Pantsarlahti,78,0.0,0.0,1.0
2412,Pantsarlahti,79,1.0,0.0,0.0
2413,Pantsarlahti,79,0.0,0.0,1.0
2414,Pantsarlahti,79,0.0,0.0,1.0
2415,Pantsarlahti,79,0.0,0.0,1.0
2416,Pantsarlahti,79,0.0,0.0,1.0
2417,Pantsarlahti,80,2.0,0.0,2.0
2418,Pantsarlahti,80,0.0,0.0,1.0
2419,Pantsarlahti,80,0.0,0.0,1.0
2420,Pantsarlahti,80,0.0,0.0,1.0
2421,Pantsarlahti,81,3.0,0.0,0.0
2422,Pantsarlahti,82,1.0,0.0,1.0
2423,Pantsarlahti,82,0.0,0.0,1.0
2424,Pantsarlahti,83,2.0,0.0,0.0
2425,Pantsarlahti,83,0.0,0.0,1.0
2426,Pantsarlahti,83,0.0,0.0,1.0
2427,Pantsarlahti,84,2.0,0.0,0.0
2428,Pantsarlahti,84,0.0,0.0,1.0
2429,Pantsarlahti,84,0.0,0.0,1.0
2430,Pantsarlahti,84,0.0,0.0,1.0
2431,Pantsarlahti,84,0.0,0.0,1.0
2432,Pantsarlahti,84,0.0,0.0,1.0
2433,Pantsarlahti,84,0.0,0.0,1.0
2434,Pantsarlahti,85,2.0,0.0,2.0
2435,Pantsarlahti,85,0.0,0.0,1.0
2436,Pantsarlahti,86,1.0,0.0,1.0
2437,Pantsarlahti,86,0.0,0.0,1.0
2438,Pantsarlahti,"87,88,89,90,101,102,103,104",15.0,0.0,0.0
2439,Pantsarlahti,91,1.0,0.0,2.0
2440,Pantsarlahti,91,0.0,0.0,1.0
2441,Pantsarlahti,91,0.0,0.0,1.0
2442,Pantsarlahti,91,0.0,0.0,1.0
2443,Pantsarlahti,91,0.0,0.0,1.0
2444,Pantsarlahti,91,0.0,0.0,1.0
2445,Pantsarlahti,91,0.0,0.0,1.0
2446,Pantsarlahti,91,0.0,0.0,1.0
2447,Pantsarlahti,92,1.0,0.0,2.0
2448,Pantsarlahti,92,0.0,0.0,1.0
2449,Pantsarlahti,92,0.0,0.0,1.0
2450,Pantsarlahti,92,0.0,0.0,1.0
2451,Pantsarlahti,92,0.0,0.0,1.0
2452,Pantsarlahti,93,1.0,0.0,0.0
2453,Pantsarlahti,93,0.0,0.0,2.0
2454,Pantsarlahti,94,1.0,0.0,0.0
2455,Pantsarlahti,94,0.0,0.0,1.0
2456,Pantsarlahti,94,0.0,0.0,1.0
2457,Pantsarlahti,95,1.0,0.0,0.0
2458,Pantsarlahti,95,0.0,0.0,1.0
2459,Pantsarlahti,95,0.0,0.0,2.0
2460,Pantsarlahti,96,1.0,0.0,0.0
2461,Pantsarlahti,96,0.0,0.0,1.0
2462,Pantsarlahti,97,1.0,0.0,0.0
2463,Pantsarlahti,97,0.0,0.0,1.0
2464,Pantsarlahti,98,1.0,0.0,0.0
2465,Pantsarlahti,98,0.0,0.0,1.0
2466,Pantsarlahti,98,0.0,0.0,1.0
2467,Pantsarlahti,99,1.0,0.0,2.0
2468,Pantsarlahti,99,0.0,0.0,1.0
2469,Pantsarlahti,99,0.0,0.0,2.0
2470,Pantsarlahti,99,0.0,0.0,1.0
2471,Pantsarlahti,100,2.0,0.0,0.0
2472,Pantsarlahti,100,0.0,0.0,1.0
2473,Pantsarlahti,100,0.0,0.0,1.0
2474,Havi,"1,2,3,8",18.0,20.0,0.0
2475,Havi,"1,2,3,8",0.0,0.0,17.0
2476,Havi,"1,2,3,8",0.0,0.0,3.0
2477,Havi,"1,2,3,8",0.0,0.0,2.0
2478,Havi,"1,2,3,8",0.0,0.0,1.0
2479,Havi,"1,2,3,8",0.0,0.0,1.0
2480,Havi,"1,2,3,8",0.0,0.0,1.0
2481,Havi,"1,2,3,8",0.0,0.0,1.0
2482,Havi,"1,2,3,8",0.0,0.0,1.0
2483,Havi,"1,2,3,8",0.0,0.0,1.0
2484,Havi,"1,2,3,8",0.0,0.0,1.0
2485,Havi,"1,2,3,8",0.0,0.0,1.0
2486,Havi,"1,2,3,8",0.0,0.0,1.0
2487,Havi,"1,2,3,8",0.0,0.0,1.0
2488,Havi,"1,2,3,8",0.0,0.0,1.0
2489,Havi,"1,2,3,8",0.0,0.0,1.0
2490,Havi,"1,2,3,8",0.0,0.0,1.0
2491,Havi,"1,2,3,8",0.0,0.0,1.0
2492,Havi,"1,2,3,8",0.0,0.0,1.0
2493,Havi,"1,2,3,8",0.0,0.0,1.0
2494,Havi,"1,2,3,8",0.0,0.0,1.0
2495,Havi,"1,2,3,8",0.0,0.0,1.0
2496,Havi,"1,2,3,8",0.0,0.0,1.0
2497,Havi,"1,2,3,8",0.0,0.0,1.0
2498,Havi,"1,2,3,8",0.0,0.0,1.0
2499,Havi,"1,2,3,8",0.0,0.0,1.0
2500,Havi,"1,2,3,8",0.0,0.0,1.0
2501,Havi,"1,2,3,8",0.0,0.0,1.0
2502,Hiekka,1a,1.0,0.0,0.0
2503,Hiekka,1b,1.0,0.0,0.0
2504,Hiekka,1,4.0,0.0,0.0
2505,Hiekka,1,0.0,0.0,3.0
2506,Hiekka,1,0.0,0.0,3.0
2507,Hiekka,1,0.0,0.0,3.0
2508,Hiekka,1,0.0,0.0,1.0
2509,Hiekka,1,0.0,0.0,1.0
2510,Hiekka,2,4.0,0.0,0.0
2511,Hiekka,2,0.0,0.0,5.0
2512,Hiekka,2,0.0,0.0,1.0
2513,Hiekka,2,0.0,0.0,1.0
2514,Hiekka,2,0.0,0.0,1.0
2515,Hiekka,2,0.0,0.0,2.0
2516,Hiekka,2,0.0,0.0,1.0
2517,Hiekka,2,0.0,0.0,1.0
2518,Hiekka,3,4.0,0.0,0.0
2519,Hiekka,3,0.0,6.0,0.0
2520,Hiekka,3,0.0,0.0,1.0
2521,Hiekka,3,0.0,0.0,1.0
2522,Hiekka,3,0.0,0.0,1.0
2523,Hiekka,3,0.0,0.0,1.0
2524,Hiekka,4,4.0,0.0,0.0
2525,Hiekka,4,0.0,0.0,4.0
2526,Hiekka,4,0.0,0.0,1.0
2527,Hiekka,4,0.0,0.0,1.0
2528,Hiekka,5,0.0,0.0,1.0
2529,Hiekka,5,0.0,0.0,1.0
2530,Hiekka,6,0.0,0.0,4.0
2531,Hiekka,6,0.0,0.0,1.0
2532,Hiekka,8,0.0,0.0,1.0
2533,Hiekka,9,0.0,0.0,3.0
2534,Hiekka,11,0.0,0.0,0.0
2535,Hiekka,11,0.0,0.0,1.0
2536,Hiekka,12,0.0,0.0,1.0
2537,Hiekka,12,0.0,0.0,1.0
2538,Hiekka,13,0.0,0.0,1.0
2539,Hiekka,13,0.0,0.0,1.0
2540,Hiekka,13,0.0,0.0,1.0
2541,Hiekka,13,0.0,0.0,1.0
2542,Hiekka,14,0.0,0.0,1.0
2543,Hiekka,14,0.0,0.0,1.0
2544,Hiekka,14,0.0,0.0,1.0
2545,Hiekka,14,0.0,0.0,1.0
2546,Hiekka,15,0.0,0.0,1.0
2547,Hiekka,15,0.0,0.0,1.0
2548,Hiekka,15,0.0,0.0,1.0
2549,Hiekka,16,0.0,0.0,1.0
2550,Hiekka,17,0.0,0.0,1.0
2551,Hiekka,18,0.0,0.0,3.0
2552,Hiekka,18,0.0,0.0,7.0
2553,Hiekka,18,0.0,0.0,4.0
2554,Hiekka,18,0.0,0.0,3.0
2555,Hiekka,19,0.0,0.0,1.0
2556,Hiekka,20,0.0,0.0,1.0
2557,Hiekka,20,0.0,0.0,1.0
2558,Hiekka,20,0.0,0.0,1.0
2559,Hiekka,20,0.0,0.0,1.0
2560,Hiekka,21,0.0,0.0,1.0
2561,Hiekka,22,1.0,0.0,0.0
2562,Hiekka,22,0.0,0.0,1.0
2563,Hiekka,22,0.0,0.0,1.0
2564,Hiekka,22,0.0,0.0,1.0
2565,Hiekka,23,1.0,0.0,1.0
2566,Hiekka,23,0.0,0.0,1.0
2567,Hiekka,23,0.0,0.0,1.0
2568,Hiekka,23,0.0,0.0,1.0
2569,Hiekka,24,1.0,0.0,0.0
2570,Hiekka,25,1.0,0.0,0.0
2571,Hiekka,26,2.0,0.0,0.0
2572,Hiekka,26,0.0,0.0,1.0
2573,Hiekka,27,1.0,0.0,0.0
2574,Hiekka,28,1.0,0.0,4.0
2575,Hiekka,29,3.0,15.0,0.0
2576,Hiekka,Folkskolehuset,0.0,0.0,3.0
2577,Hiekka,Folkskolehuset,0.0,0.0,3.0
2578,Hiekka,Banvakthuset,0.0,0.0,1.0
2579,Paulovski,1,0.0,0.0,2.0
2580,Paulovski,1,0.0,0.0,1.0
2581,Paulovski,2,0.0,0.0,1.0
2582,Paulovski,3,0.0,0.0,1.0
2583,Paulovski,4,0.0,0.0,2.0
2584,Paulovski,4,0.0,0.0,1.0
2585,Paulovski,4,0.0,0.0,1.0
2586,Paulovski,5,0.0,0.0,1.0
2587,Paulovski,6,0.0,0.0,1.0
2588,Paulovski,6,0.0,0.0,1.0
2589,Paulovski,6,0.0,0.0,1.0
2590,Paulovski,6,0.0,0.0,1.0
2591,Paulovski,7,0.0,0.0,1.0
2592,Paulovski,7,0.0,0.0,1.0
2593,Paulovski,7,0.0,0.0,1.0
2594,Paulovski,7,0.0,0.0,1.0
2595,Paulovski,8,0.0,0.0,2.0
2596,Paulovski,8,0.0,0.0,1.0
2597,Paulovski,8,0.0,0.0,1.0
2598,Paulovski,8,0.0,0.0,1.0
2599,Paulovski,8,0.0,0.0,1.0
2600,Paulovski,8,0.0,0.0,1.0
2601,Paulovski,8,0.0,0.0,1.0
2602,Paulovski,9,0.0,0.0,1.0
2603,Paulovski,10,0.0,1.0,0.0
2604,Paulovski,11,0.0,0.0,1.0
2605,Paulovski,12,0.0,0.0,3.0
2606,Paulovski,12,0.0,0.0,1.0
2607,Paulovski,12,0.0,0.0,1.0
2608,Paulovski,12,0.0,0.0,1.0
2609,Paulovski,12,0.0,0.0,1.0
2610,Paulovski,13,0.0,0.0,1.0
2611,Paulovski,13,0.0,0.0,1.0
2612,Paulovski,13,0.0,0.0,1.0
2613,Paulovski,13,0.0,0.0,1.0
2614,Paulovski,14,0.0,0.0,1.0
2615,Paulovski,18,0.0,0.0,1.0
2616,Paulovski,19,0.0,0.0,3.0
2617,Paulovski,19,0.0,0.0,1.0
2618,Paulovski,19,0.0,0.0,1.0
2619,Paulovski,19,0.0,0.0,1.0
2620,Paulovski,19,0.0,0.0,1.0
2621,Paulovski,19,0.0,0.0,1.0
2622,Paulovski,20,0.0,0.0,2.0
2623,Paulovski,20,0.0,0.0,1.0
2624,Paulovski,20,0.0,0.0,1.0
2625,Paulovski,21,0.0,0.0,1.0
2626,Paulovski,21,0.0,0.0,1.0
2627,Paulovski,21,0.0,0.0,1.0
2628,Paulovski,21,0.0,0.0,1.0
2629,Paulovski,22,0.0,0.0,1.0
2630,Paulovski,22,0.0,0.0,1.0
2631,Paulovski,22,0.0,0.0,1.0
2632,Paulovski,23,0.0,0.0,1.0
2633,Paulovski,23,0.0,0.0,1.0
2634,Paulovski,23,0.0,0.0,1.0
2635,Paulovski,24,0.0,0.0,1.0
2636,Paulovski,25,0.0,0.0,2.0
2637,Paulovski,25,0.0,0.0,1.0
2638,Paulovski,25,0.0,0.0,1.0
2639,Paulovski,26,0.0,0.0,1.0
2640,Paulovski,26,0.0,0.0,1.0
2641,Paulovski,28,0.0,0.0,1.0
2642,Paulovski,28,0.0,0.0,1.0
2643,Paulovski,28,0.0,0.0,1.0
2644,Paulovski,29,0.0,0.0,1.0
2645,Paulovski,29,0.0,0.0,1.0
2646,Paulovski,29,0.0,0.0,1.0
2647,Paulovski,29,0.0,0.0,1.0
2648,Paulovski,32,0.0,0.0,1.0
2649,Paulovski,32,0.0,0.0,1.0
2650,Paulovski,32,0.0,0.0,1.0
2651,Paulovski,33,0.0,0.0,1.0
2652,Paulovski,33,0.0,0.0,1.0
2653,Paulovski,36,0.0,0.0,1.0
2654,Paulovski,37,0.0,0.0,1.0
2655,Paulovski,38,0.0,0.0,1.0
2656,Paulovski,38,0.0,0.0,1.0
2657,Paulovski,39,0.0,0.0,1.0
2658,Paulovski,39,0.0,0.0,1.0
2659,Paulovski,40,0.0,0.0,1.0
2660,Paulovski,40,0.0,0.0,1.0
2661,Paulovski,41,0.0,0.0,1.0
2662,Paulovski,41,0.0,0.0,1.0
2663,Paulovski,41,0.0,0.0,1.0
2664,Paulovski,41,0.0,0.0,1.0
2665,Paulovski,41,0.0,0.0,1.0
2666,Paulovski,43,0.0,0.0,1.0
2667,Paulovski,43,0.0,0.0,1.0
2668,Paulovski,44,0.0,0.0,1.0
2669,Paulovski,44,0.0,0.0,1.0
2670,Paulovski,45,0.0,0.0,1.0
2671,Paulovski,46,0.0,0.0,1.0
2672,Paulovski,46,0.0,0.0,1.0
2673,Paulovski,48,0.0,0.0,1.0
2674,Paulovski,48,0.0,0.0,1.0
2675,Paulovski,48,0.0,0.0,1.0
2676,Paulovski,48,0.0,0.0,1.0
2677,Paulovski,48,0.0,0.0,1.0
2678,Paulovski,48,0.0,0.0,1.0
2679,Paulovski,48,0.0,0.0,1.0
2680,Paulovski,50,0.0,0.0,1.0
